lat,lon,neighborhood,num_streets,num_pois_nearby,risk_score,poi_density,street_importance,degree_normalized,weight,category,color,weight_breakdown
43.667916,-79.413531,Annex,2,8,0.355,0.16,0.1,0.25,24.4,Low,#00ff00,"{'crime_contribution': 14.2, 'poi_contribution': 3.2, 'street_contribution': 2.0, 'degree_contribution': 5.0}"
43.667818,-79.413498,Annex,3,6,0.355,0.12,0.1,0.375,26.1,Low,#00ff00,"{'crime_contribution': 14.2, 'poi_contribution': 2.4, 'street_contribution': 2.0, 'degree_contribution': 7.5}"
43.668021,-79.41245,Annex,2,8,0.355,0.16,0.1,0.25,24.4,Low,#00ff00,"{'crime_contribution': 14.2, 'poi_contribution': 3.2, 'street_contribution': 2.0, 'degree_contribution': 5.0}"
43.66805,-79.412474,Annex,2,8,0.355,0.16,0.1,0.25,24.4,Low,#00ff00,"{'crime_contribution': 14.2, 'poi_contribution': 3.2, 'street_contribution': 2.0, 'degree_contribution': 5.0}"
43.667609,-79.414848,Annex,3,5,0.355,0.1,0.1,0.375,25.7,Low,#00ff00,"{'crime_contribution': 14.2, 'poi_contribution': 2.0, 'street_contribution': 2.0, 'degree_contribution': 7.5}"
43.667392,-79.415914,Annex,3,5,0.355,0.1,0.1,0.375,25.7,Low,#00ff00,"{'crime_contribution': 14.2, 'poi_contribution': 2.0, 'street_contribution': 2.0, 'degree_contribution': 7.5}"
43.668765,-79.416598,Annex,2,6,0.355,0.12,0.1,0.25,23.6,Low,#00ff00,"{'crime_contribution': 14.2, 'poi_contribution': 2.4, 'street_contribution': 2.0, 'degree_contribution': 5.0}"
43.66853,-79.417668,Annex,2,4,0.355,0.08,0.1,0.25,22.8,Low,#00ff00,"{'crime_contribution': 14.2, 'poi_contribution': 1.6, 'street_contribution': 2.0, 'degree_contribution': 5.0}"
43.668802,-79.416512,Annex,2,6,0.355,0.12,0.1,0.25,23.6,Low,#00ff00,"{'crime_contribution': 14.2, 'poi_contribution': 2.4, 'street_contribution': 2.0, 'degree_contribution': 5.0}"
43.667141,-79.4171,Annex,3,1,0.355,0.02,0.1,0.375,24.1,Low,#00ff00,"{'crime_contribution': 14.2, 'poi_contribution': 0.4, 'street_contribution': 2.0, 'degree_contribution': 7.5}"
43.66738,-79.41605,Annex,4,5,0.355,0.1,0.1,0.5,28.2,Low,#00ff00,"{'crime_contribution': 14.2, 'poi_contribution': 2.0, 'street_contribution': 2.0, 'degree_contribution': 10.0}"
43.643192,-79.370007,St Lawrence-East Bayfront-The Islands,2,4,0.309,0.08,0.2,0.25,22.98,Low,#00ff00,"{'crime_contribution': 12.38, 'poi_contribution': 1.6, 'street_contribution': 4.0, 'degree_contribution': 5.0}"
43.644942,-79.372169,St Lawrence-East Bayfront-The Islands,3,1,0.309,0.02,0.1,0.375,22.28,Low,#00ff00,"{'crime_contribution': 12.38, 'poi_contribution': 0.4, 'street_contribution': 2.0, 'degree_contribution': 7.5}"
43.64516,-79.371189,St Lawrence-East Bayfront-The Islands,3,3,0.309,0.06,0.1,0.375,23.08,Low,#00ff00,"{'crime_contribution': 12.38, 'poi_contribution': 1.2, 'street_contribution': 2.0, 'degree_contribution': 7.5}"
43.644895,-79.372405,St Lawrence-East Bayfront-The Islands,2,1,0.309,0.02,0.1,0.25,19.78,Low,#00ff00,"{'crime_contribution': 12.38, 'poi_contribution': 0.4, 'street_contribution': 2.0, 'degree_contribution': 5.0}"
43.644938,-79.372185,St Lawrence-East Bayfront-The Islands,2,1,0.309,0.02,0.1,0.25,19.78,Low,#00ff00,"{'crime_contribution': 12.38, 'poi_contribution': 0.4, 'street_contribution': 2.0, 'degree_contribution': 5.0}"
43.644322,-79.370763,St Lawrence-East Bayfront-The Islands,2,10,0.309,0.2,0.1,0.25,23.38,Low,#00ff00,"{'crime_contribution': 12.38, 'poi_contribution': 4.0, 'street_contribution': 2.0, 'degree_contribution': 5.0}"
43.643548,-79.37043,St Lawrence-East Bayfront-The Islands,3,9,0.309,0.18,0.1,0.375,25.48,Low,#00ff00,"{'crime_contribution': 12.38, 'poi_contribution': 3.6, 'street_contribution': 2.0, 'degree_contribution': 7.5}"
43.644424,-79.370811,St Lawrence-East Bayfront-The Islands,2,7,0.309,0.14,0.1,0.25,22.18,Low,#00ff00,"{'crime_contribution': 12.38, 'poi_contribution': 2.8, 'street_contribution': 2.0, 'degree_contribution': 5.0}"
43.645164,-79.371167,St Lawrence-East Bayfront-The Islands,2,3,0.309,0.06,0.1,0.25,20.58,Low,#00ff00,"{'crime_contribution': 12.38, 'poi_contribution': 1.2, 'street_contribution': 2.0, 'degree_contribution': 5.0}"
43.645228,-79.370836,St Lawrence-East Bayfront-The Islands,2,2,0.309,0.04,0.1,0.25,20.18,Low,#00ff00,"{'crime_contribution': 12.38, 'poi_contribution': 0.8, 'street_contribution': 2.0, 'degree_contribution': 5.0}"
43.666985,-79.414944,Annex,2,2,0.355,0.04,0.1,0.25,22.0,Low,#00ff00,"{'crime_contribution': 14.2, 'poi_contribution': 0.8, 'street_contribution': 2.0, 'degree_contribution': 5.0}"
43.667231,-79.414572,Annex,3,6,0.355,0.12,0.1,0.375,26.1,Low,#00ff00,"{'crime_contribution': 14.2, 'poi_contribution': 2.4, 'street_contribution': 2.0, 'degree_contribution': 7.5}"
43.666495,-79.414407,Annex,2,0,0.355,0.0,0.1,0.25,21.2,Low,#00ff00,"{'crime_contribution': 14.2, 'poi_contribution': 0.0, 'street_contribution': 2.0, 'degree_contribution': 5.0}"
43.666516,-79.414299,Annex,2,4,0.355,0.08,0.1,0.25,22.8,Low,#00ff00,"{'crime_contribution': 14.2, 'poi_contribution': 1.6, 'street_contribution': 2.0, 'degree_contribution': 5.0}"
43.66617,-79.414156,Annex,4,1,0.355,0.02,0.1,0.5,26.6,Low,#00ff00,"{'crime_contribution': 14.2, 'poi_contribution': 0.4, 'street_contribution': 2.0, 'degree_contribution': 10.0}"
43.666787,-79.418303,Annex,4,0,0.355,0.0,0.1,0.5,26.2,Low,#00ff00,"{'crime_contribution': 14.2, 'poi_contribution': 0.0, 'street_contribution': 2.0, 'degree_contribution': 10.0}"
43.66394,-79.417119,Annex,3,95,0.355,1.0,0.1,0.375,43.7,Medium,#ffff00,"{'crime_contribution': 14.2, 'poi_contribution': 20.0, 'street_contribution': 2.0, 'degree_contribution': 7.5}"
43.667016,-79.417218,Annex,4,0,0.355,0.0,0.1,0.5,26.2,Low,#00ff00,"{'crime_contribution': 14.2, 'poi_contribution': 0.0, 'street_contribution': 2.0, 'degree_contribution': 10.0}"
43.666774,-79.418425,Annex,4,0,0.355,0.0,0.1,0.5,26.2,Low,#00ff00,"{'crime_contribution': 14.2, 'poi_contribution': 0.0, 'street_contribution': 2.0, 'degree_contribution': 10.0}"
43.663922,-79.417258,Annex,2,95,0.355,1.0,0.1,0.25,41.2,Medium,#ffff00,"{'crime_contribution': 14.2, 'poi_contribution': 20.0, 'street_contribution': 2.0, 'degree_contribution': 5.0}"
43.665647,-79.416528,Annex,3,0,0.355,0.0,0.1,0.375,23.7,Low,#00ff00,"{'crime_contribution': 14.2, 'poi_contribution': 0.0, 'street_contribution': 2.0, 'degree_contribution': 7.5}"
43.667059,-79.41707,Annex,3,1,0.355,0.02,0.1,0.375,24.1,Low,#00ff00,"{'crime_contribution': 14.2, 'poi_contribution': 0.4, 'street_contribution': 2.0, 'degree_contribution': 7.5}"
43.667277,-79.416025,Annex,2,4,0.355,0.08,0.1,0.25,22.8,Low,#00ff00,"{'crime_contribution': 14.2, 'poi_contribution': 1.6, 'street_contribution': 2.0, 'degree_contribution': 5.0}"
43.665877,-79.415474,Annex,4,0,0.355,0.0,0.1,0.5,26.2,Low,#00ff00,"{'crime_contribution': 14.2, 'poi_contribution': 0.0, 'street_contribution': 2.0, 'degree_contribution': 10.0}"
43.667116,-79.417257,Annex,4,0,0.355,0.0,0.1,0.5,26.2,Low,#00ff00,"{'crime_contribution': 14.2, 'poi_contribution': 0.0, 'street_contribution': 2.0, 'degree_contribution': 10.0}"
43.66688,-79.418372,Annex,3,0,0.355,0.0,0.1,0.375,23.7,Low,#00ff00,"{'crime_contribution': 14.2, 'poi_contribution': 0.0, 'street_contribution': 2.0, 'degree_contribution': 7.5}"
43.668322,-79.41892,Annex,4,3,0.355,0.06,0.1,0.5,27.4,Low,#00ff00,"{'crime_contribution': 14.2, 'poi_contribution': 1.2, 'street_contribution': 2.0, 'degree_contribution': 10.0}"
43.668544,-79.417809,Annex,4,4,0.355,0.08,0.1,0.5,27.8,Low,#00ff00,"{'crime_contribution': 14.2, 'poi_contribution': 1.6, 'street_contribution': 2.0, 'degree_contribution': 10.0}"
43.665912,-79.415342,Annex,2,0,0.355,0.0,0.1,0.25,21.2,Low,#00ff00,"{'crime_contribution': 14.2, 'poi_contribution': 0.0, 'street_contribution': 2.0, 'degree_contribution': 5.0}"
43.665788,-79.415434,Annex,4,0,0.355,0.0,0.1,0.5,26.2,Low,#00ff00,"{'crime_contribution': 14.2, 'poi_contribution': 0.0, 'street_contribution': 2.0, 'degree_contribution': 10.0}"
43.665808,-79.415317,Annex,3,1,0.355,0.02,0.1,0.375,24.1,Low,#00ff00,"{'crime_contribution': 14.2, 'poi_contribution': 0.4, 'street_contribution': 2.0, 'degree_contribution': 7.5}"
43.666047,-79.414235,Annex,3,4,0.355,0.08,0.1,0.375,25.3,Low,#00ff00,"{'crime_contribution': 14.2, 'poi_contribution': 1.6, 'street_contribution': 2.0, 'degree_contribution': 7.5}"
43.666314,-79.413044,Annex,4,7,0.355,0.14,0.1,0.5,29.0,Low,#00ff00,"{'crime_contribution': 14.2, 'poi_contribution': 2.8, 'street_contribution': 2.0, 'degree_contribution': 10.0}"
43.666073,-79.414109,Annex,4,5,0.355,0.1,0.1,0.5,28.2,Low,#00ff00,"{'crime_contribution': 14.2, 'poi_contribution': 2.0, 'street_contribution': 2.0, 'degree_contribution': 10.0}"
43.666863,-79.418495,Annex,4,1,0.355,0.02,0.1,0.5,26.6,Low,#00ff00,"{'crime_contribution': 14.2, 'poi_contribution': 0.4, 'street_contribution': 2.0, 'degree_contribution': 10.0}"
43.668299,-79.419037,Annex,3,3,0.355,0.06,0.1,0.375,24.9,Low,#00ff00,"{'crime_contribution': 14.2, 'poi_contribution': 1.2, 'street_contribution': 2.0, 'degree_contribution': 7.5}"
43.66841,-79.418958,Annex,4,3,0.355,0.06,0.1,0.5,27.4,Low,#00ff00,"{'crime_contribution': 14.2, 'poi_contribution': 1.2, 'street_contribution': 2.0, 'degree_contribution': 10.0}"
43.670229,-79.41964,Annex,4,0,0.355,0.0,0.1,0.5,26.2,Low,#00ff00,"{'crime_contribution': 14.2, 'poi_contribution': 0.0, 'street_contribution': 2.0, 'degree_contribution': 10.0}"
43.670446,-79.418544,Annex,4,0,0.355,0.0,0.1,0.5,26.2,Low,#00ff00,"{'crime_contribution': 14.2, 'poi_contribution': 0.0, 'street_contribution': 2.0, 'degree_contribution': 10.0}"
43.668642,-79.41784,Annex,3,4,0.355,0.08,0.1,0.375,25.3,Low,#00ff00,"{'crime_contribution': 14.2, 'poi_contribution': 1.6, 'street_contribution': 2.0, 'degree_contribution': 7.5}"
43.668388,-79.419079,Annex,4,3,0.355,0.06,0.1,0.5,27.4,Low,#00ff00,"{'crime_contribution': 14.2, 'poi_contribution': 1.2, 'street_contribution': 2.0, 'degree_contribution': 10.0}"
43.670206,-79.419776,Annex,3,1,0.355,0.02,0.1,0.375,24.1,Low,#00ff00,"{'crime_contribution': 14.2, 'poi_contribution': 0.4, 'street_contribution': 2.0, 'degree_contribution': 7.5}"
43.668549,-79.417661,Annex,2,4,0.355,0.08,0.1,0.25,22.8,Low,#00ff00,"{'crime_contribution': 14.2, 'poi_contribution': 1.6, 'street_contribution': 2.0, 'degree_contribution': 5.0}"
43.67032,-79.419696,Annex,2,0,0.355,0.0,0.1,0.25,21.2,Low,#00ff00,"{'crime_contribution': 14.2, 'poi_contribution': 0.0, 'street_contribution': 2.0, 'degree_contribution': 5.0}"
43.67053,-79.41858,Annex,4,0,0.355,0.0,0.1,0.5,26.2,Low,#00ff00,"{'crime_contribution': 14.2, 'poi_contribution': 0.0, 'street_contribution': 2.0, 'degree_contribution': 10.0}"
43.672002,-79.419176,Annex,3,9,0.355,0.18,0.1,0.375,27.3,Low,#00ff00,"{'crime_contribution': 14.2, 'poi_contribution': 3.6, 'street_contribution': 2.0, 'degree_contribution': 7.5}"
43.670291,-79.419789,Annex,3,1,0.355,0.02,0.1,0.375,24.1,Low,#00ff00,"{'crime_contribution': 14.2, 'poi_contribution': 0.4, 'street_contribution': 2.0, 'degree_contribution': 7.5}"
43.671791,-79.420233,Annex,3,23,0.355,0.46,0.1,0.375,32.9,Medium,#ffff00,"{'crime_contribution': 14.2, 'poi_contribution': 9.2, 'street_contribution': 2.0, 'degree_contribution': 7.5}"
43.671759,-79.420408,Annex,3,24,0.355,0.48,0.1,0.375,33.3,Medium,#ffff00,"{'crime_contribution': 14.2, 'poi_contribution': 9.6, 'street_contribution': 2.0, 'degree_contribution': 7.5}"
43.670308,-79.419676,Annex,2,0,0.355,0.0,0.1,0.25,21.2,Low,#00ff00,"{'crime_contribution': 14.2, 'poi_contribution': 0.0, 'street_contribution': 2.0, 'degree_contribution': 5.0}"
43.66847,-79.406508,Annex,4,13,0.355,0.26,0.1,0.5,31.4,Medium,#ffff00,"{'crime_contribution': 14.2, 'poi_contribution': 5.2, 'street_contribution': 2.0, 'degree_contribution': 10.0}"
43.669823,-79.407659,Annex,2,2,0.355,0.04,0.1,0.25,22.0,Low,#00ff00,"{'crime_contribution': 14.2, 'poi_contribution': 0.8, 'street_contribution': 2.0, 'degree_contribution': 5.0}"
43.670693,-79.410691,Annex,4,0,0.355,0.0,0.1,0.5,26.2,Low,#00ff00,"{'crime_contribution': 14.2, 'poi_contribution': 0.0, 'street_contribution': 2.0, 'degree_contribution': 10.0}"
43.673583,-79.41185,Annex,3,10,0.355,0.2,0.1,0.375,27.7,Low,#00ff00,"{'crime_contribution': 14.2, 'poi_contribution': 4.0, 'street_contribution': 2.0, 'degree_contribution': 7.5}"
43.673042,-79.41444,Annex,4,34,0.355,0.68,0.1,0.5,39.8,Medium,#ffff00,"{'crime_contribution': 14.2, 'poi_contribution': 13.6, 'street_contribution': 2.0, 'degree_contribution': 10.0}"
43.665583,-79.392766,Bay-Cloverhill,2,33,0.13,0.66,0.1,0.25,25.4,Low,#00ff00,"{'crime_contribution': 5.2, 'poi_contribution': 13.2, 'street_contribution': 2.0, 'degree_contribution': 5.0}"
43.665469,-79.392723,Bay-Cloverhill,2,30,0.13,0.6,0.1,0.25,24.2,Low,#00ff00,"{'crime_contribution': 5.2, 'poi_contribution': 12.0, 'street_contribution': 2.0, 'degree_contribution': 5.0}"
43.667878,-79.427978,Dovercourt Village,2,4,0.243,0.08,0.1,0.25,18.33,Low,#00ff00,"{'crime_contribution': 9.73, 'poi_contribution': 1.6, 'street_contribution': 2.0, 'degree_contribution': 5.0}"
43.675,-79.405991,Annex,3,0,0.355,0.0,0.1,0.375,23.7,Low,#00ff00,"{'crime_contribution': 14.2, 'poi_contribution': 0.0, 'street_contribution': 2.0, 'degree_contribution': 7.5}"
43.675043,-79.405777,Annex,2,0,0.355,0.0,0.1,0.25,21.2,Low,#00ff00,"{'crime_contribution': 14.2, 'poi_contribution': 0.0, 'street_contribution': 2.0, 'degree_contribution': 5.0}"
43.674963,-79.407012,Annex,4,4,0.355,0.08,0.1,0.5,27.8,Low,#00ff00,"{'crime_contribution': 14.2, 'poi_contribution': 1.6, 'street_contribution': 2.0, 'degree_contribution': 10.0}"
43.672478,-79.404987,Annex,4,2,0.355,0.04,0.1,0.5,27.0,Low,#00ff00,"{'crime_contribution': 14.2, 'poi_contribution': 0.8, 'street_contribution': 2.0, 'degree_contribution': 10.0}"
43.672495,-79.40479,Annex,4,2,0.355,0.04,0.1,0.5,27.0,Low,#00ff00,"{'crime_contribution': 14.2, 'poi_contribution': 0.8, 'street_contribution': 2.0, 'degree_contribution': 10.0}"
43.672707,-79.403804,Annex,4,0,0.355,0.0,0.1,0.5,26.2,Low,#00ff00,"{'crime_contribution': 14.2, 'poi_contribution': 0.0, 'street_contribution': 2.0, 'degree_contribution': 10.0}"
43.672746,-79.403621,Annex,4,2,0.355,0.04,0.1,0.5,27.0,Low,#00ff00,"{'crime_contribution': 14.2, 'poi_contribution': 0.8, 'street_contribution': 2.0, 'degree_contribution': 10.0}"
43.67309,-79.402115,Annex,3,9,0.355,0.18,0.1,0.375,27.3,Low,#00ff00,"{'crime_contribution': 14.2, 'poi_contribution': 3.6, 'street_contribution': 2.0, 'degree_contribution': 7.5}"
43.67304,-79.402285,Annex,4,9,0.355,0.18,0.1,0.5,29.8,Low,#00ff00,"{'crime_contribution': 14.2, 'poi_contribution': 3.6, 'street_contribution': 2.0, 'degree_contribution': 10.0}"
43.673072,-79.40203,Annex,3,9,0.355,0.18,0.1,0.375,27.3,Low,#00ff00,"{'crime_contribution': 14.2, 'poi_contribution': 3.6, 'street_contribution': 2.0, 'degree_contribution': 7.5}"
43.6734,-79.399533,Annex,4,3,0.355,0.06,0.1,0.5,27.4,Low,#00ff00,"{'crime_contribution': 14.2, 'poi_contribution': 1.2, 'street_contribution': 2.0, 'degree_contribution': 10.0}"
43.668774,-79.400434,Annex,3,24,0.355,0.48,0.1,0.375,33.3,Medium,#ffff00,"{'crime_contribution': 14.2, 'poi_contribution': 9.6, 'street_contribution': 2.0, 'degree_contribution': 7.5}"
43.669746,-79.400833,Annex,4,32,0.355,0.64,0.1,0.5,39.0,Medium,#ffff00,"{'crime_contribution': 14.2, 'poi_contribution': 12.8, 'street_contribution': 2.0, 'degree_contribution': 10.0}"
43.669785,-79.400648,Annex,4,30,0.355,0.6,0.1,0.5,38.2,Medium,#ffff00,"{'crime_contribution': 14.2, 'poi_contribution': 12.0, 'street_contribution': 2.0, 'degree_contribution': 10.0}"
43.669449,-79.402311,Annex,4,30,0.355,0.6,0.1,0.5,38.2,Medium,#ffff00,"{'crime_contribution': 14.2, 'poi_contribution': 12.0, 'street_contribution': 2.0, 'degree_contribution': 10.0}"
43.670235,-79.40539,Annex,3,2,0.355,0.04,0.1,0.375,24.5,Low,#00ff00,"{'crime_contribution': 14.2, 'poi_contribution': 0.8, 'street_contribution': 2.0, 'degree_contribution': 7.5}"
43.645655,-79.369725,St Lawrence-East Bayfront-The Islands,2,6,0.309,0.12,0.1,0.25,21.78,Low,#00ff00,"{'crime_contribution': 12.38, 'poi_contribution': 2.4, 'street_contribution': 2.0, 'degree_contribution': 5.0}"
43.645651,-79.370018,St Lawrence-East Bayfront-The Islands,2,5,0.309,0.1,0.1,0.25,21.38,Low,#00ff00,"{'crime_contribution': 12.38, 'poi_contribution': 2.0, 'street_contribution': 2.0, 'degree_contribution': 5.0}"
43.645996,-79.370178,St Lawrence-East Bayfront-The Islands,2,4,0.309,0.08,0.1,0.25,20.98,Low,#00ff00,"{'crime_contribution': 12.38, 'poi_contribution': 1.6, 'street_contribution': 2.0, 'degree_contribution': 5.0}"
43.674756,-79.359479,North Riverdale,2,5,0.122,0.1,0.1,0.25,13.86,Low,#00ff00,"{'crime_contribution': 4.86, 'poi_contribution': 2.0, 'street_contribution': 2.0, 'degree_contribution': 5.0}"
43.668205,-79.412281,Annex,4,6,0.355,0.12,0.1,0.5,28.6,Low,#00ff00,"{'crime_contribution': 14.2, 'poi_contribution': 2.4, 'street_contribution': 2.0, 'degree_contribution': 10.0}"
43.668098,-79.412239,Annex,4,8,0.355,0.16,0.1,0.5,29.4,Low,#00ff00,"{'crime_contribution': 14.2, 'poi_contribution': 3.2, 'street_contribution': 2.0, 'degree_contribution': 10.0}"
43.644043,-79.427605,Little Portugal,2,6,0.224,0.12,0.1,0.25,18.36,Low,#00ff00,"{'crime_contribution': 8.96, 'poi_contribution': 2.4, 'street_contribution': 2.0, 'degree_contribution': 5.0}"
43.643999,-79.427734,Little Portugal,2,6,0.224,0.12,0.1,0.25,18.36,Low,#00ff00,"{'crime_contribution': 8.96, 'poi_contribution': 2.4, 'street_contribution': 2.0, 'degree_contribution': 5.0}"
43.645788,-79.428447,Little Portugal,3,6,0.224,0.12,0.1,0.375,20.86,Low,#00ff00,"{'crime_contribution': 8.96, 'poi_contribution': 2.4, 'street_contribution': 2.0, 'degree_contribution': 7.5}"
43.64578,-79.428467,Little Portugal,3,6,0.224,0.12,0.1,0.375,20.86,Low,#00ff00,"{'crime_contribution': 8.96, 'poi_contribution': 2.4, 'street_contribution': 2.0, 'degree_contribution': 7.5}"
43.64496,-79.428134,Little Portugal,3,5,0.224,0.1,0.1,0.375,20.46,Low,#00ff00,"{'crime_contribution': 8.96, 'poi_contribution': 2.0, 'street_contribution': 2.0, 'degree_contribution': 7.5}"
43.655084,-79.383467,Yonge-Bay Corridor,3,62,1.0,1.0,0.533,0.375,78.17,High,#ff0000,"{'crime_contribution': 40.0, 'poi_contribution': 20.0, 'street_contribution': 10.67, 'degree_contribution': 7.5}"
43.664953,-79.401262,University,2,20,0.551,0.4,0.2,0.25,39.06,Medium,#ffff00,"{'crime_contribution': 22.06, 'poi_contribution': 8.0, 'street_contribution': 4.0, 'degree_contribution': 5.0}"
43.665819,-79.401597,University,2,11,0.551,0.22,0.15,0.25,34.46,Medium,#ffff00,"{'crime_contribution': 22.06, 'poi_contribution': 4.4, 'street_contribution': 3.0, 'degree_contribution': 5.0}"
43.652722,-79.41229,Trinity-Bellwoods,3,1,0.279,0.02,0.1,0.375,21.07,Low,#00ff00,"{'crime_contribution': 11.17, 'poi_contribution': 0.4, 'street_contribution': 2.0, 'degree_contribution': 7.5}"
43.653688,-79.412664,Trinity-Bellwoods,3,1,0.279,0.02,0.1,0.375,21.07,Low,#00ff00,"{'crime_contribution': 11.17, 'poi_contribution': 0.4, 'street_contribution': 2.0, 'degree_contribution': 7.5}"
43.637598,-79.397166,Harbourfront-CityPlace,2,22,0.153,0.44,0.1,0.25,21.92,Low,#00ff00,"{'crime_contribution': 6.12, 'poi_contribution': 8.8, 'street_contribution': 2.0, 'degree_contribution': 5.0}"
43.637745,-79.397231,Harbourfront-CityPlace,3,23,0.153,0.46,0.1,0.375,24.82,Low,#00ff00,"{'crime_contribution': 6.12, 'poi_contribution': 9.2, 'street_contribution': 2.0, 'degree_contribution': 7.5}"
43.637875,-79.397352,Harbourfront-CityPlace,3,25,0.153,0.5,0.1,0.375,25.62,Low,#00ff00,"{'crime_contribution': 6.12, 'poi_contribution': 10.0, 'street_contribution': 2.0, 'degree_contribution': 7.5}"
43.666401,-79.413076,Annex,3,7,0.355,0.14,0.1,0.375,26.5,Low,#00ff00,"{'crime_contribution': 14.2, 'poi_contribution': 2.8, 'street_contribution': 2.0, 'degree_contribution': 7.5}"
43.666425,-79.412975,Annex,4,9,0.355,0.18,0.1,0.5,29.8,Low,#00ff00,"{'crime_contribution': 14.2, 'poi_contribution': 3.6, 'street_contribution': 2.0, 'degree_contribution': 10.0}"
43.666854,-79.413475,Annex,2,5,0.355,0.1,0.1,0.25,23.2,Low,#00ff00,"{'crime_contribution': 14.2, 'poi_contribution': 2.0, 'street_contribution': 2.0, 'degree_contribution': 5.0}"
43.635544,-79.425892,South Parkdale,2,12,0.237,0.24,0.1,0.25,21.27,Low,#00ff00,"{'crime_contribution': 9.47, 'poi_contribution': 4.8, 'street_contribution': 2.0, 'degree_contribution': 5.0}"
43.656988,-79.388619,Yonge-Bay Corridor,2,39,1.0,0.78,0.1,0.25,62.6,High,#ff0000,"{'crime_contribution': 40.0, 'poi_contribution': 15.6, 'street_contribution': 2.0, 'degree_contribution': 5.0}"
43.657142,-79.388689,Yonge-Bay Corridor,2,40,1.0,0.8,0.1,0.25,63.0,High,#ff0000,"{'crime_contribution': 40.0, 'poi_contribution': 16.0, 'street_contribution': 2.0, 'degree_contribution': 5.0}"
43.657354,-79.388878,Yonge-Bay Corridor,2,42,1.0,0.84,0.1,0.25,63.8,High,#ff0000,"{'crime_contribution': 40.0, 'poi_contribution': 16.8, 'street_contribution': 2.0, 'degree_contribution': 5.0}"
43.657365,-79.388832,Yonge-Bay Corridor,2,42,1.0,0.84,0.1,0.25,63.8,High,#ff0000,"{'crime_contribution': 40.0, 'poi_contribution': 16.8, 'street_contribution': 2.0, 'degree_contribution': 5.0}"
43.656634,-79.388551,Yonge-Bay Corridor,2,33,1.0,0.66,0.1,0.25,60.2,High,#ff0000,"{'crime_contribution': 40.0, 'poi_contribution': 13.2, 'street_contribution': 2.0, 'degree_contribution': 5.0}"
