source,target,weight,length_m,street_name,highway_type,start_node_weight,end_node_weight,category
575,576,56.35068077605899,273.74956546245465,Pembroke Street,residential,43.66,44.82,Medium
577,578,44.5079254674849,378.8080999840428,St James Avenue,residential,32.03,32.53,Low
580,581,28.091819353658767,104.67240871642818,Unnamed,footway,23.63,27.23,Low
582,14,40.42218220021792,79.79650594945673,Unnamed,secondary_link,38.4,36.47,Low
583,584,43.47632799346316,328.7386306070648,Roxton Road,residential,35.97,29.47,Low
585,586,60.65154141725869,747.8830379613455,Bernard Avenue,residential,36.0,33.4,Medium
415,587,62.25385884529786,160.37015555075243,John Street,residential,58.75,48.55,Medium
438,588,39.34929217378591,302.52539469665385,Lisgar Street,residential,35.56,24.86,Low
392,590,58.789537348805496,150.03007333344067,John Street,tertiary,50.52,51.72,Medium
586,591,53.24036904106298,352.99540129766166,Bernard Avenue,residential,33.4,45.3,Medium
594,595,55.98244626921392,53.68805325077969,St George Street,residential,62.66,43.6,Medium
881,596,35.81344545321787,129.76168622138374,Bernard Avenue,residential,31.2,32.2,Low
597,598,46.132529083045796,190.51687956247207,Prince Arthur Avenue,residential,36.9,40.6,Low
599,600,38.68117736765736,70.0187376945327,Lowther Avenue,residential,36.6,35.7,Low
589,601,42.235277599936865,338.6775784449084,Pears Avenue,residential,31.3,31.8,Low
604,605,38.381648983766624,318.95700975143023,Madison Avenue,residential,28.0,30.2,Low
604,603,44.137559819517485,383.62256487515646,Madison Avenue,residential,28.0,35.8,Low
606,607,85.77086596525945,52.40326337741643,Bay Street,secondary,84.0,79.0,Medium
608,609,52.37968858984364,109.73916503905994,Grange Avenue,residential,47.65,46.75,Medium
610,608,63.828630783535175,276.57261567070344,Augusta Avenue,residential,52.35,47.65,Medium
608,611,49.8871468361695,39.31555908686461,Augusta Avenue,residential,47.65,48.35,Low
428,6928,41.1571444037267,187.11117403307463,Manning Avenue,residential,28.67,40.67,Low
7295,612,72.71021269129862,457.1184908075876,Cecil Street,residential,57.55,42.25,Medium
613,614,28.31278931323648,68.20559567011793,Bremner Boulevard,tertiary,27.09,25.92,Low
616,617,38.79036020721438,33.858214477995396,Unnamed,tertiary,37.92,37.12,Low
618,461,44.09453421684332,302.06804124740364,Sumach Street,residential,32.5,35.23,Low
619,620,82.50817285425529,167.843918673111,Elm Street,tertiary,64.2,77.1,Medium
621,619,95.12347244371969,336.003826456737,Elm Street,tertiary,78.2,64.2,Medium
622,623,53.68424226517681,57.817581579838674,Huron Street,residential,50.45,51.05,Medium
12,625,39.1201232616988,119.47698559733325,Bloor Street East,primary,35.66,34.23,Low
626,627,37.25360967761576,82.9537696981323,Bloor Street East,primary,33.53,35.27,Low
628,629,39.924338289911866,72.22608540115107,Lowther Avenue,residential,41.7,32.77,Low
632,633,34.281971655599065,196.1609091276714,Munro Street,residential,27.96,29.36,Low
3753,484,30.33046396843191,179.71466232718444,Blackburn Street,residential,18.36,33.06,Low
634,632,35.388830123570465,236.93918642329473,Munro Street,residential,29.26,27.96,Low
635,634,39.72334944424316,194.3280049381589,Kintyre Avenue,residential,37.26,29.26,Low
636,637,45.92565309807194,49.00989260100353,Munro Street,residential,43.36,44.2,Low
639,640,36.90707580747346,157.6874469094563,Davies Avenue,residential,35.4,28.36,Low
639,641,43.17007719441532,185.9911317147067,Unnamed,motorway_link,35.4,37.4,Low
642,643,33.66556433621097,98.02884332064487,Matilda Street,residential,29.66,31.66,Low
7840,645,32.79102108407567,51.16272107952149,Boulton Avenue,residential,29.26,33.13,Low
648,635,37.932421115527255,154.36461094118255,Kintyre Avenue,residential,28.46,37.26,Low
649,648,42.9695355055781,161.49575633404768,Grant Street,residential,45.53,28.46,Low
650,651,24.129714287635117,43.89851990634297,Unnamed,secondary_link,28.43,17.8,Low
33,25,59.46401602401129,61.3835970372384,Queen's Park,secondary,55.56,56.49,Medium
33,652,59.081614267602426,105.8795370632183,Queen's Park,secondary,55.56,51.29,Medium
653,654,90.14072508938438,243.57763798557454,Edward Street,unclassified,72.4,72.57,Medium
655,656,83.99635404704092,230.7158102130537,Unnamed,footway,69.5,67.0,Medium
1849,657,58.60263264634446,211.92498493112316,Huron Street,residential,38.86,57.85,Medium
657,658,72.38571786429455,356.8082073907131,Huron Street,residential,57.85,48.85,Medium
658,659,69.88021667473795,200.69100815700946,Baldwin Street,residential,48.85,67.55,Medium
660,622,70.9578026634344,202.67462141414262,D'Arcy Street,residential,67.55,50.45,Medium
622,658,55.4587079416823,116.99311060790117,Huron Street,residential,50.45,48.85,Medium
351,622,61.76350317455976,261.76717414830966,D'Arcy Street,residential,47.45,50.45,Medium
661,662,66.0523582122834,27.252849335667275,Nassau Street,residential,61.05,67.55,Medium
663,360,68.65167041810344,204.41527049304267,Grange Avenue,residential,67.55,46.45,Medium
361,664,66.76119858378023,229.48800338453464,Sullivan Street,residential,41.05,67.55,Medium
343,666,80.60806979031456,192.4270679040616,Dundas Street West,secondary,63.15,72.05,Medium
667,418,76.6922518320956,226.09515319097662,Queen Street West,secondary,72.05,53.05,Medium
360,668,52.99759874936357,100.67702490890056,Huron Street,residential,46.45,49.85,Medium
612,344,49.915303062953406,131.86628260665327,Cecil Street,residential,42.25,45.95,Low
669,670,25.617215519072893,15.146246050045391,Blue Jays Way,tertiary,25.12,25.35,Low
563,671,35.225137187038854,78.87097050654991,Sackville Street,residential,33.9,31.4,Low
672,673,74.43271048942759,26.658075716242646,College Street,secondary,72.05,72.95,Medium
674,675,60.90851497514726,106.42170708714383,Spadina Avenue,secondary,57.55,52.55,Medium
674,545,58.99185301951395,25.053918670963455,Queen Street West,secondary,57.55,57.55,Medium
676,415,65.72553879507909,130.27581762818735,Unnamed,footway,57.55,58.75,Medium
677,676,65.73837206949591,171.8069887610681,Unnamed,footway,54.65,57.55,Medium
676,677,62.472123914430846,113.58509651391891,Unnamed,footway,57.55,54.65,Medium
679,678,68.26538772830683,216.85183116411477,Renfrew Place,service,56.65,55.55,Medium
352,680,54.22483778586869,123.83083494028375,Michael Sweet Avenue,residential,47.15,49.35,Medium
681,355,68.2557486857377,196.73443825261168,Simcoe Street,residential,57.05,57.02,Medium
682,353,63.56458271097255,41.444789235234644,St. Patrick Street,residential,61.02,61.05,Medium
680,681,67.67031016007577,271.99831127961966,Simcoe Street,residential,49.35,57.05,Medium
683,684,97.60184490662533,243.3356039060553,Dundas Street West,secondary,76.0,81.0,Medium
685,686,76.56642018341755,146.71888847412822,University Avenue,secondary,66.09,67.45,Medium
683,653,80.19414545890041,80.78363152156888,University Avenue,secondary,76.0,72.4,Medium
688,689,70.96287024615258,175.8553479064223,Victoria Street Lane,service,52.35,68.35,Medium
690,691,78.55051388918022,282.457369619269,La Plante Avenue,residential,77.8,44.7,Medium
665,357,49.42338370696308,18.303980775998284,Phoebe Street,cycleway,50.22,46.85,Low
9016,692,43.45609361373943,191.88408156169584,Hamilton Street,residential,22.06,50.86,Low
6944,694,45.14504973428829,487.2360314375981,Beatrice Street,residential,20.97,39.74,Low
6985,695,56.6051949550025,589.1407904267967,Montrose Avenue,residential,34.57,36.67,Medium
10942,696,31.103448644012865,142.66894357137642,Lobb Avenue,residential,24.17,30.27,Low
10207,10208,37.74676615277878,148.36526172128924,Wolseley Street,residential,31.07,34.67,Low
426,697,25.61315421714817,66.99246895014241,Robinson Terrace,service,25.34,22.67,Low
700,701,53.13571830389457,467.63481021667087,Unnamed,service,38.54,33.87,Medium
707,708,32.35759881708393,180.07289631961802,Unnamed,footway,29.37,25.47,Low
708,709,37.94361563935974,300.77530474322043,Unnamed,footway,25.47,32.87,Low
709,695,37.60890460407404,81.64810480512077,Unnamed,footway,32.87,36.67,Low
708,710,26.450459358181657,63.54882823408374,Unnamed,footway,25.47,24.27,Low
711,710,24.24687973957323,62.527595949747074,Unnamed,footway,21.37,24.27,Low
710,712,24.81834988681476,31.09056447090822,Unnamed,footway,24.27,23.87,Low
708,712,26.421933578829183,71.01473769068417,Unnamed,footway,25.47,23.87,Low
709,714,36.01010265244399,155.28080373577131,Unnamed,footway,32.87,29.47,Low
6371,718,33.429750988454586,74.22079011743529,Unnamed,service,29.47,32.77,Low
719,720,45.928102738648924,192.9377334714006,Phipps Street,residential,38.7,38.3,Low
721,722,85.59183145933576,126.20830867547055,Walton Street,residential,71.0,81.0,Medium
723,724,68.03972378043908,410.58824049837415,Dundonald Street,residential,42.5,53.97,Medium
725,726,43.1788718490947,122.69557589949802,Bancroft Avenue,living_street,37.46,39.46,Low
133,727,36.38776232460132,279.90722211049297,Unnamed,service,27.9,28.96,Low
728,729,18.362112910080846,58.33503804500542,Unnamed,footway,15.9,18.8,Low
730,729,18.919444973093345,132.90089659241588,Unnamed,footway,14.6,18.8,Low
729,731,19.271242117959865,76.60570491395904,Unnamed,footway,18.8,17.0,Low
732,733,48.6553324724074,78.59304970976288,Richmond Street East,secondary,46.56,43.66,Low
734,735,56.98011857723097,237.08464127726793,Richmond Street East,secondary,46.86,45.26,Medium
736,737,68.20502751739372,513.6490793917825,Adelaide Street East,secondary,46.46,43.66,Medium
9881,738,69.993334966764,70.2344796141284,Foster Place,residential,63.4,67.4,Medium
678,2031,58.604021961163156,67.46852388275323,Renfrew Place,service,55.55,54.25,Medium
739,679,60.94201916603351,125.01419911451916,Pullan Place,service,51.69,56.65,Medium
680,740,48.37741874786245,40.374596728224816,Simcoe Street,residential,49.35,43.65,Low
741,742,45.40169037627063,3.3522735087431816,Simcoe Street,pedestrian,45.05,45.45,Low
743,739,51.07808265097991,18.1001126366335,Simcoe Street,pedestrian,48.65,51.69,Medium
2289,739,46.819695917595375,45.78279914217949,Simcoe Street,living_street,37.85,51.69,Low
744,745,61.95388155466521,38.44923826123391,Unnamed,secondary_link,64.83,54.49,Medium
746,747,70.76058572631486,64.06895829044896,University Avenue,secondary_link,65.9,67.1,Medium
748,749,79.33810220077234,81.12151258121341,Emily Street,residential,74.17,72.6,Medium
400,750,49.44157074089206,150.20520509228956,Oxley Street,residential,38.52,47.45,Low
751,752,42.0622410915913,195.1197923452564,Markham Street,residential,24.17,46.22,Low
426,751,25.673374024840935,37.09852655386517,Markham Street,residential,25.34,24.17,Low
753,423,25.918111486565785,46.984911596274735,Palmerston Avenue,residential,25.34,24.17,Low
428,10196,27.25973039296591,45.63599512719241,Robinson Street,service,28.67,23.47,Low
754,755,46.59489693506512,297.1853267000314,Unnamed,footway,35.97,35.87,Low
7347,754,32.74972659643747,47.32096566797156,Unnamed,footway,26.57,35.97,Low
756,757,25.15345751910483,40.68918159308337,Unnamed,footway,23.77,24.57,Low
758,759,33.703826417194186,181.76109457202634,Unnamed,footway,24.97,32.07,Low
760,761,42.203340488878496,318.0306211392412,Shaw Street,residential,30.17,33.87,Low
698,762,43.935788016038686,51.221151239111784,Shaw Street,residential,41.27,42.32,Low
707,764,29.282118750893314,136.28710713594523,Unnamed,footway,29.37,22.17,Low
766,767,22.11306891219461,14.360959274982045,Unnamed,footway,22.6,21.0,Low
768,769,27.29508128744839,70.39534460581912,Unnamed,service,26.3,24.7,Low
770,771,25.156283896629635,70.48016581402696,Unnamed,footway,24.7,22.3,Low
772,773,26.32361048217834,115.40722382111599,Unnamed,footway,20.6,26.6,Low
774,775,29.635535015584953,126.8264264480972,Unnamed,footway,24.7,27.9,Low
774,777,30.654922112704018,145.97839673659877,Unnamed,footway,24.7,28.8,Low
778,8463,21.87969583645039,102.25167941815555,Unnamed,footway,14.6,25.1,Low
780,781,19.002728928678675,117.80758403992188,Unnamed,footway,19.8,14.2,Low
782,771,22.808616680099153,112.61544780971487,Unnamed,footway,18.7,22.3,Low
783,784,45.894531978267096,21.922333072079606,Unnamed,pedestrian,43.06,46.76,Low
786,787,58.301971490625554,153.1244361278788,Unnamed,footway,52.06,49.06,Medium
882,792,51.887245567207835,365.4538307159957,Brunswick Avenue,residential,38.7,37.3,Medium
794,795,47.62298709508184,486.59238629879326,Howland Avenue,residential,29.57,34.5,Low
599,291,64.07881880477117,273.1734314478676,Walmer Road,residential,36.6,64.06,Medium
796,797,32.80024097944846,104.38521816324779,Brunswick Avenue,residential,29.7,29.7,Low
798,799,61.371674513452305,789.2616476225164,Kendal Avenue,residential,34.5,34.1,Medium
9943,2796,43.67316822106608,251.38017825404214,Dalton Road,residential,26.1,43.7,Low
9946,800,35.79976581934667,238.74622212272214,Albany Avenue,residential,23.7,34.1,Low
801,802,39.01565757831262,150.90435334255488,Barton Avenue,residential,34.1,33.7,Low
319,803,54.80480627495197,59.746809918823594,Howland Avenue,residential,55.06,48.37,Medium
314,801,54.486019142535035,340.36947460110764,Albany Avenue,residential,47.2,34.1,Medium
804,9260,39.587443466485304,140.8485148843027,Wells Street,residential,38.9,30.5,Low
805,596,44.811929595493076,319.93901606754264,Walmer Road,residential,35.7,32.2,Low
10600,806,44.69812269951222,360.67344595166554,Albany Avenue,residential,23.7,42.0,Low
807,808,47.17924308058021,478.97313732226337,Palmerston Avenue,residential,34.2,29.6,Low
809,810,50.31814777700362,357.0158515912517,Manning Avenue,residential,27.2,46.96,Medium
811,812,35.71312750634313,275.4688395122546,Yarmouth Road,residential,27.2,28.8,Low
813,814,33.96606635608778,113.6415198717305,Palmerston Square,residential,30.5,30.5,Low
809,181,35.97248351997859,179.4256891796258,Manning Avenue,residential,27.2,33.8,Low
10389,811,35.4604136156923,270.98256687069204,Yarmouth Gardens,residential,28.6,27.2,Low
815,816,46.14899245160284,69.12990736946222,Euclid Avenue,residential,37.96,48.37,Low
10392,10404,31.87215015324885,269.8067790138983,Palmerston Gardens,residential,23.7,26.5,Low
818,819,37.61158071290799,122.733752624119,Manning Avenue,residential,37.3,29.7,Low
237,820,46.72380078590441,71.27824798588578,Markham Street,residential,44.06,43.17,Low
821,817,43.07202315504695,274.32021168777965,London Street,residential,32.2,35.4,Low
181,71,58.287155772338274,544.030616485782,Follis Avenue,residential,33.8,41.7,Medium
822,814,30.335690009577377,51.49705405814127,Palmerston Avenue,residential,27.2,30.5,Low
823,183,52.34162717878541,299.28328605648295,Clinton Street,residential,48.37,32.2,Medium
822,236,43.68124095314303,178.02699442133306,Palmerston Avenue,residential,27.2,46.96,Low
10419,817,41.18227720052474,356.9119341194312,Markham Street,residential,25.3,35.4,Low
824,10428,34.05075710878135,178.22688957720914,Euclid Avenue,residential,34.2,23.6,Low
10398,10385,35.460459471330886,214.3992969633865,Rossmore Road,residential,29.4,29.0,Low
821,824,39.123449620781244,178.4171572524471,Euclid Avenue,residential,32.2,34.2,Low
825,807,34.64474244286799,51.43376154379317,Palmerston Avenue,residential,31.7,34.2,Low
826,828,39.375084651172614,123.39756494073087,Police War Horse Lane,service,45.7,24.4,Low
829,830,49.00533644613585,134.38278810499625,William Oliphant Lane,service,43.2,43.2,Low
832,833,32.99107968831201,178.2528460111432,Old Crookshanks Lane,service,25.2,30.8,Low
835,832,32.75158003689526,178.11438981637642,Deborah Brown Lane,service,30.4,25.2,Low
836,830,49.05639248782437,135.56464092186033,Oscar Ryan Lane,service,43.2,43.2,Low
840,841,28.52173851192468,178.58423602994543,Ciamaga Lane,service,23.6,24.8,Low
833,842,33.00732431121944,85.76724707958702,Max Hartstone Lane,service,30.8,30.0,Low
10249,847,49.68563879408266,143.1183433586255,Unnamed,service,36.73,50.2,Low
828,849,26.043457159044557,71.74720819113412,Sunnyview Lane,service,24.4,24.2,Low
852,853,51.922420263829466,59.64122987407078,Cumberland Street,residential,52.8,45.2,Medium
854,855,68.51131523778373,308.8416322052485,Yorkville Avenue,residential,54.29,50.4,Medium
856,202,59.249571989179486,201.81687604826556,Yorkville Avenue,residential,49.7,48.9,Medium
857,858,52.71908495308007,60.746176118311276,Cumberland Street,residential,52.2,47.2,Medium
859,860,41.83282772010494,260.024931328462,Belmont Street,tertiary,35.2,31.2,Low
861,857,55.76666655532551,101.7814196448781,Bellair Street,residential,49.03,52.2,Medium
862,857,72.07175142065893,403.5394629144873,Cumberland Street,residential,50.5,52.2,Medium
860,863,43.8252793604992,287.0860311453511,McMurrich Street,residential,31.2,36.9,Low
864,865,35.50299015462528,95.77130106868171,Unnamed,cycleway,31.45,33.35,Low
868,869,37.70539225300744,62.12372543682913,Bremner Boulevard,unclassified,37.62,33.38,Low
870,871,63.45536315121363,16.098689370914663,Unnamed,footway,61.9,63.0,Medium
